time,latitude,longitude,depth,mag,magType,place
2014-03-14T10:23:09.300Z,19.0461,-66.4619,43,2.7,Md,Puerto Rico
2014-03-14T10:23:06.970Z,33.2086667,-116.7298333,12.1,0.87,ml,California
2014-03-14T10:22:53.300Z,37.5257,-114.0815,8.9,1.6,Ml,Utah
2014-03-14T10:13:28.100Z,19.104,-66.4675,21,2.3,Md,Puerto Rico
2014-03-14T10:11:05.800Z,41.1152,-110.6365,6,2.1,Ml,Wyoming
2014-03-14T10:04:28.400Z,19.0662,-66.46,38,2.7,Md,Puerto Rico
2014-03-14T10:02:53.800Z,19.1068,-66.4568,17,2.9,Md,Puerto Rico
2014-03-14T10:00:47.600Z,19.0611,-66.489,17,2.7,Md,Puerto Rico
2014-03-14T09:58:30.000Z,62.2526,-149.2009,38.3,1.7,ml,Alaska
2014-03-14T09:54:35.100Z,19.1193,-66.4675,28,2.8,Md,Puerto Rico
2014-03-14T09:52:13.200Z,38.8102,-122.8258,2.6,0.9,Md,California
2014-03-14T09:50:45.500Z,37.5393,-118.8765,6.8,0.4,Md,California
2014-03-14T09:50:41.580Z,38.8076668,-122.810997,2.42,1.26,md,California
2014-03-14T09:42:14.270Z,36.1121667,-118.0551667,1.47,2.55,ml,California
2014-03-14T09:37:46.105Z,38.7479,-119.6197,12,1.28,ml,Nevada
2014-03-14T09:36:58.500Z,19.1103,-66.4674,28,2.8,Md,Puerto Rico
2014-03-14T09:35:32.000Z,59.4573,-152.726,99.9,3.2,ml,Alaska
2014-03-14T09:31:40.210Z,16.2036,-93.8398,115.08,4.4,mb,Mexico
2014-03-14T09:31:31.300Z,45.8095,-121.8707,7.1,1.4,Md,Washington
2014-03-14T09:29:43.000Z,61.7599,-150.7604,68.7,1.5,ml,Alaska
2014-03-14T09:27:24.000Z,64.9171,-149.1223,9.9,1.8,ml,Alaska
2014-03-14T09:25:57.600Z,36.5595,-121.0335,7.1,1.6,Md,California
2014-03-14T09:25:25.780Z,33.5906667,-116.6306667,16.54,0.58,ml,California
2014-03-14T09:25:25.000Z,33.596,-116.6345,17.24,0.39,ml,California
2014-03-14T09:23:21.300Z,44.7528,-111.2058,11.8,0,Md,Montana
2014-03-14T09:22:40.590Z,37.6635,-118.8525,5.16,0.25,md,California
2014-03-14T09:03:59.000Z,62.4558,-149.0939,55.5,1.2,ml,Alaska
2014-03-14T08:44:40.000Z,60.131,-152.5207,70.7,3.1,ml,Alaska
2014-03-14T08:43:38.900Z,40.2311667,-121.178,5.86,1.24,md,California
2014-03-14T08:34:55.156Z,39.4249,-119.5789,9.5211,1.29,ml,Nevada
2014-03-14T08:29:08.200Z,48.5115,-119.929,0.3,2.2,Md,Washington
2014-03-14T08:18:46.530Z,33.489,-116.487,16.25,1.03,ml,California
2014-03-14T08:17:34.500Z,38.8198,-122.815,2.4,0.5,Md,California
2014-03-14T08:15:11.690Z,39.3546,72.6057,54.2,4.7,mb,Kyrgyzstan
2014-03-14T08:14:05.300Z,18.7345,-64.2667,45,2,Md,British Virgin Islands
2014-03-14T08:06:32.530Z,36.0976667,-117.9185,2.68,0.79,ml,California
2014-03-14T08:00:30.730Z,40.2283333,-121.167,5.75,1.27,md,California
2014-03-14T07:58:15.420Z,36.1116667,-118.0543333,0.07,1.75,ml,California
2014-03-14T07:56:42.800Z,44.751,-110.7858,7.3,1,Ml,Montana
2014-03-14T07:30:43.300Z,38.8445,-122.7647,2.1,1.2,Md,California
2014-03-14T07:29:39.000Z,63.0483,-151.4938,9.3,2,ml,Alaska
2014-03-14T07:29:19.300Z,38.8463,-122.7615,0.1,1.2,Md,California
2014-03-14T07:19:11.000Z,63.0659,-150.8606,123.5,1.7,ml,Alaska
2014-03-14T07:05:00.290Z,36.6323333,-117.1333333,5.82,1.18,ml,Nevada
2014-03-14T07:03:20.300Z,19.3537,-155.256,0.9,2.1,Ml,Hawaii
2014-03-14T07:00:05.000Z,60.1613,-152.5466,93,1.8,ml,Alaska
2014-03-14T06:56:04.440Z,-14.2836,-74.0427,81.1,4.7,mb,Peru
2014-03-14T06:50:07.300Z,38.8293,-122.804,3.1,0.5,Md,California
2014-03-14T06:27:52.400Z,47.759,-122.8218,17.3,0.6,Md,Washington
2014-03-14T06:26:04.000Z,61.619,-147.7207,11.7,2.3,ml,Alaska
2014-03-14T06:23:14.470Z,37.5253333,-118.8648333,7.17,0.53,md,California
2014-03-14T06:21:01.500Z,37.6618,-118.8547,4.3,0.3,Md,California
2014-03-14T06:20:10.700Z,37.6133,-119.36,13.7,1.4,Md,California
2014-03-14T06:19:32.800Z,38.8373,-122.8278,2.5,0.5,Md,California
2014-03-14T06:14:46.490Z,33.67,-116.708,17.96,0.66,ml,California
2014-03-14T06:12:16.040Z,35.962,-117.3306667,6.97,1.55,ml,California
2014-03-14T06:08:13.400Z,37.6127,-119.363,8.1,1,Md,California
2014-03-14T06:07:58.700Z,35.6535,-118.473,9.96,0.89,ml,California
2014-03-14T06:04:52.600Z,37.6328,-119.3527,14.3,2.3,Md,California
2014-03-14T06:00:47.000Z,63.0556,-151.4464,4.3,2,ml,Alaska
2014-03-14T05:47:52.200Z,18.2003,-66.4432,86,2.6,Md,Puerto Rico
2014-03-14T05:46:53.400Z,38.797,-122.735,1.2,0.5,Md,California
2014-03-14T05:46:39.330Z,-3.056,129.9209,59.37,4.1,mb,Indonesia
2014-03-14T05:36:03.176Z,39.6152,-119.9837,6.5872,0.47,ml,Nevada
2014-03-14T05:29:42.100Z,18.1763,-67.2977,22,1.4,Md,Puerto Rico
2014-03-14T05:22:12.000Z,62.7043,-151.0102,50,1.9,ml,Alaska
2014-03-14T05:17:49.000Z,63.0589,-151.4452,6.3,2.3,ml,Alaska
2014-03-14T05:16:25.100Z,38.8283,-122.7552,1.2,0.8,Md,California
2014-03-14T05:14:46.000Z,63.0619,-151.528,11.2,1.2,ml,Alaska
2014-03-14T05:12:45.100Z,37.5262,-118.826,6.9,0.5,Md,California
2014-03-14T05:07:16.000Z,63.0978,-151.5043,8.2,2.6,ml,Alaska
2014-03-14T05:06:13.000Z,38.8073,-122.8142,2.7,0.5,Md,California
2014-03-14T04:59:06.000Z,63.0539,-151.5223,6.9,1.8,ml,Alaska
2014-03-14T04:58:43.600Z,38.8168,-122.817,3.3,0.4,Md,California
2014-03-14T04:56:38.290Z,32.9091667,-115.7778333,7.84,1.25,ml,California
2014-03-14T04:55:38.000Z,63.1117,-151.4664,18,2.6,ml,Alaska
2014-03-14T04:52:37.540Z,32.9675,-115.5445,10.09,1.62,ml,California
2014-03-14T04:51:26.320Z,3.1187,127.1527,63.78,4.3,mb,Indonesia
2014-03-14T04:39:06.220Z,2.792,128.1982,141.77,4.4,mb,Indonesia
2014-03-14T04:38:39.630Z,38.840168,-122.800499,2.41,0.56,md,California
2014-03-14T04:35:16.600Z,38.7837,-122.752,2.3,0.6,Md,California
2014-03-14T04:20:39.019Z,40.2997,-119.7806,10.868,0.82,ml,Nevada
2014-03-14T04:20:33.895Z,39.4857,-119.1627,9.3501,0.88,ml,Nevada
2014-03-14T04:19:24.260Z,35.951,-97.395,3.6,2.6,ml,Oklahoma
2014-03-14T04:15:48.608Z,36.676,-115.8736,4.3855,1.05,ml,Nevada
2014-03-14T04:11:09.000Z,61.4992,-149.8,36.9,1.8,ml,Alaska
2014-03-14T04:07:22.000Z,59.8835,-151.6592,19.8,2.5,ml,Alaska
2014-03-14T04:06:02.770Z,32.9023333,-116.2771667,2.53,1.47,ml,California
2014-03-14T04:02:34.400Z,40.1067,-123.7852,19.9,1.8,Md,California
2014-03-14T04:02:02.900Z,39.7948,-120.7127,0.7,1.6,Md,California
2014-03-14T03:59:32.000Z,63.3018,-151.4123,10.5,1.4,ml,Alaska
2014-03-14T03:57:35.100Z,38.8403,-122.7998,2.6,0.5,Md,California
2014-03-14T03:57:18.210Z,36.1123333,-118.0585,0.65,0.63,ml,California
2014-03-14T03:37:08.100Z,46.458,-119.5763,12.3,0.1,Md,Washington
2014-03-14T03:34:04.490Z,38.822834,-122.8441696,2.42,1.01,md,California
2014-03-14T03:24:40.720Z,36.021,-97.0905,5.71,2.1,mb_lg,Oklahoma
2014-03-14T03:22:35.150Z,-2.9968,129.7115,34.63,5.1,mb,Indonesia
2014-03-14T03:19:24.200Z,17.9958,-67.153,16,2.2,Md,Puerto Rico
2014-03-14T03:06:38.000Z,38.803,-122.4592,9.5,2,Md,California
2014-03-14T02:59:19.600Z,19.0725,-155.3598,33.5,1.7,Md,Hawaii
2014-03-14T02:58:51.700Z,38.8083,-122.822,2.7,0.9,Md,California
2014-03-14T02:58:14.010Z,38.8116684,-122.8164978,3.09,0.43,md,California
2014-03-14T02:52:41.000Z,62.2015,-151.2697,75.3,2.9,ml,Alaska
2014-03-14T02:49:36.790Z,38.7716675,-122.7360001,1.59,0.53,md,California
2014-03-14T02:38:40.000Z,36.4685,-121.0495,6.4,2.1,Md,California
2014-03-14T02:37:06.800Z,19.3485,-155.1852,6,2.3,Ml,Hawaii
2014-03-14T02:25:27.600Z,38.8225,-122.8448,2.5,2,Md,California
2014-03-14T02:24:23.690Z,38.8243332,-122.845665,2.32,0.78,md,California
2014-03-14T02:24:00.000Z,38.8227,-122.8445,2.6,2,Md,California
2014-03-14T02:22:37.400Z,38.8098,-122.8182,3.3,1,Md,California
2014-03-14T02:22:14.470Z,36.0201,-97.1098,5,2.9,mb_lg,Oklahoma
2014-03-14T02:20:30.100Z,38.8227,-122.8453,2.7,1,Md,California
2014-03-14T02:18:07.200Z,18.1599,-67.7356,6,2.9,Md,Puerto Rico
2014-03-14T02:12:47.900Z,38.8352,-122.7738,2,0.4,Md,California
2014-03-14T02:07:28.400Z,46.7455,-121.9285,0,0.4,Md,Washington
2014-03-14T02:06:29.990Z,36.0971667,-117.8693333,5.9,0.07,ml,California
2014-03-14T02:05:50.340Z,3.2713,-82.9601,9.69,4.2,mb,South of Panama
2014-03-14T02:01:39.000Z,38.0032,-122.2645,7.3,1.1,Md,California
2014-03-14T01:49:22.100Z,44.7917,-111.1108,6.5,-0.1,Md,Montana
2014-03-14T01:45:03.000Z,62.0275,-148.1258,16.9,1.6,ml,Alaska
2014-03-14T01:31:46.660Z,34.1373333,-117.426,2.25,0.68,ml,California
2014-03-14T01:25:18.030Z,34.1463333,-117.4286667,4.31,0.71,ml,California
2014-03-14T01:15:37.300Z,38.8082,-122.8197,4.1,0.6,Md,California
2014-03-14T01:14:37.000Z,63.8126,-148.9009,100,3.4,ml,Alaska
2014-03-14T01:09:06.200Z,40.467,-124.066,20.7,1.6,Md,California
2014-03-14T01:06:18.001Z,39.4883,-119.162,10.206,1.27,ml,Nevada
2014-03-14T00:47:58.190Z,36.0706667,-117.8535,1.85,1.02,ml,California
2014-03-14T00:42:36.890Z,33.297,-116.8351667,15.6,1.03,ml,California
2014-03-14T00:42:00.000Z,63.1645,-151.4161,9.4,1.1,ml,Alaska
2014-03-14T00:31:55.200Z,38.848,-122.8218,2.4,0.4,Md,California
2014-03-14T00:31:05.120Z,33.6751667,-116.7796667,17.83,0.21,ml,California
2014-03-14T00:28:19.900Z,38.8067,-122.7703,2.3,1.5,Md,California
2014-03-14T00:25:51.740Z,36.0703333,-117.8528333,2.01,0.96,ml,California
2014-03-14T00:18:06.000Z,62.4932,-150.8998,81.7,1.6,ml,Alaska
2014-03-14T00:17:18.300Z,37.5297,-118.8323,5.5,0.1,Md,California
2014-03-14T00:14:25.600Z,38.8438,-122.739,2.1,1.1,Md,California
2014-03-14T00:00:25.200Z,36.7672,-121.402,9.7,2.2,Md,California
2014-03-13T23:58:39.260Z,34.1655,-116.5588333,8.79,1.3,ml,California
2014-03-13T23:51:34.000Z,61.0577,-152.3875,100,2.7,ml,Alaska
2014-03-13T23:43:10.050Z,-23.5128,-176.7932,126.9,4.7,mb,South of the Fiji Islands
2014-03-13T23:40:33.500Z,38.8203,-122.8107,3.1,1.5,Md,California
2014-03-13T23:36:11.260Z,33.6473333,-116.6903333,16.16,0.38,ml,California
2014-03-13T23:27:46.200Z,40.5415,-125.3042,22.6,2.9,H,California
2014-03-13T23:25:27.800Z,19.9873,-155.8758,11,3.5,Ml,Hawaii
2014-03-13T23:16:23.000Z,63.0298,-149.8508,86.2,1.7,ml,Alaska
2014-03-13T23:16:20.000Z,64.9627,-147.4473,0,1.4,ml,Alaska
2014-03-13T23:13:47.900Z,19.1884,-66.8506,11,3.2,Md,Puerto Rico
2014-03-13T23:12:56.130Z,26.8932,140.1162,528.43,4.8,mb,Japan
2014-03-13T23:05:22.390Z,36.105,-117.8706667,6.24,0.15,ml,California
2014-03-13T22:51:29.100Z,38.8352,-122.809,2.5,0.8,Md,California
2014-03-13T22:50:59.210Z,36.1076667,-117.8696667,6.55,1,ml,California
2014-03-13T22:48:27.000Z,38.8212,-122.7963,3,1.3,Md,California
2014-03-13T22:46:32.330Z,37.6261667,-119.3511667,14.24,2.41,md,California
2014-03-13T22:31:32.240Z,-17.0461,-178.5258,146.43,4.9,mb,Fiji
2014-03-13T22:31:12.100Z,43.6927,-120.2215,0,1.6,Md,Oregon
2014-03-13T22:21:06.700Z,46.858,-121.7593,3.5,0.2,Md,Washington
2014-03-13T22:15:19.900Z,46.8557,-121.7542,3.3,0,Md,Washington
2014-03-13T22:06:16.280Z,34.1316667,-118.4015,1.77,1.21,ml,California
2014-03-13T22:03:51.600Z,38.7823,-122.7735,1.7,0.9,Md,California
2014-03-13T22:00:02.300Z,38.7818,-122.7767,1.6,1.2,Md,California
2014-03-13T21:59:33.500Z,38.7825,-122.7735,1.5,1.8,Md,California
2014-03-13T21:59:29.900Z,38.7825,-122.773,1.4,1.2,Md,California
2014-03-13T21:48:18.000Z,64.4176,-146.8572,13.7,0.7,ml,Alaska
2014-03-13T21:45:36.400Z,38.825,-122.8575,2.4,1.2,Md,California
2014-03-13T21:44:46.600Z,38.8218,-122.805,2.8,0.7,Md,California
2014-03-13T21:35:41.200Z,35.9857,-120.5438,9.3,0.8,Md,California
2014-03-13T21:13:12.100Z,19.6485,-155.2067,39,2,Md,Hawaii
2014-03-13T21:12:36.000Z,63.9177,-148.6831,5.9,1.7,ml,Alaska
2014-03-13T21:12:21.600Z,38.819,-122.8127,3.5,1.1,Md,California
2014-03-13T21:10:22.300Z,35.6693,-121.0607,5.1,1.4,Md,California
2014-03-13T21:00:08.130Z,32.7726667,-116.8921667,0.01,1.25,ml,California
2014-03-13T20:48:41.000Z,59.9311,-152.7462,100,2.3,ml,Alaska
2014-03-13T20:26:17.300Z,37.6145,-119.3573,8.1,1.1,Md,California
2014-03-13T20:20:31.830Z,38.9831667,-123.2345,7.3,1.62,md,California
2014-03-13T20:16:00.800Z,17.9962,-67.1484,17,2.5,Md,Puerto Rico
2014-03-13T20:09:24.000Z,63.263,-150.3996,116.4,1.5,ml,Alaska
2014-03-13T20:08:24.000Z,60.9013,-147.2728,14.7,1.5,ml,Alaska
2014-03-13T19:43:41.530Z,36.1138333,-118.0538333,1,1.41,ml,California
2014-03-13T19:39:38.000Z,62.7378,-149.0873,66.4,1.6,ml,Alaska
2014-03-13T19:38:15.500Z,35.5596667,-118.5201667,1.76,1.39,ml,California
2014-03-13T19:37:15.700Z,37.1217,-121.5208,7.2,1.5,Md,California
2014-03-13T19:29:50.440Z,38.7958336,-122.8078308,3.66,0.81,md,California
2014-03-13T19:17:24.360Z,-7.7624,112.2262,193.53,4.5,mb,Indonesia
2014-03-13T19:11:34.620Z,41.8668,-126.8934,10,5.2,mwr,Oregon
2014-03-13T19:06:32.200Z,37.985,-122.4567,0,1.2,Md,CA
2014-03-13T18:50:03.000Z,60.1131,-152.7697,100,2.6,ml,Alaska
2014-03-13T18:47:36.020Z,40.3333333,-124.5996667,20.53,2.57,md,California
2014-03-13T18:45:11.970Z,12.5783,143.8523,63.79,4.7,mb,Guam
2014-03-13T18:44:16.000Z,63.4745,-147.7774,0,0.8,ml,Alaska
2014-03-13T18:37:41.000Z,62.4423,-151.3096,87.2,1.6,ml,Alaska
2014-03-13T18:36:33.700Z,38.8235,-122.8457,2.3,0.6,Md,California
2014-03-13T18:10:14.186Z,39.578,-119.0614,8.6505,1.97,ml,Nevada
2014-03-13T18:03:34.280Z,35.9273333,-117.1698333,0.01,0.85,ml,California
2014-03-13T17:49:59.030Z,35.0475,-118.3218333,0.01,1.56,ml,California
2014-03-13T17:36:35.000Z,63.5272,-150.0874,136,1.6,ml,Alaska
2014-03-13T17:31:59.000Z,45.75,14.85,2,4.4,mb,Slovenia
2014-03-13T17:29:06.580Z,33.4743333,-116.4643333,14.37,0.87,ml,California
2014-03-13T17:20:29.000Z,63.5468,-147.1888,20.4,1.7,ml,Alaska
2014-03-13T17:16:22.800Z,37.3647,-112.679,16.3,1,Md,Utah
2014-03-13T17:12:47.650Z,36.1071667,-117.8703333,6.69,0.71,ml,California
2014-03-13T17:12:32.570Z,-60.7674,-19.6455,10,5.3,mb,East of the South Sandwich Islands
2014-03-13T17:10:02.410Z,33.3183333,-116.3386667,14.21,0.91,ml,California
2014-03-13T17:09:26.800Z,46.3755,-122.2968,7.5,0.6,Md,Washington
2014-03-13T17:06:50.800Z,33.6793,131.8197,79,6.3,mwb,Japan
2014-03-13T17:06:48.000Z,61.5362,-140.7483,7.1,1.8,ml,Alaska
2014-03-13T17:05:24.300Z,38.8263,-122.8548,3.1,0.7,Md,California
2014-03-13T16:55:53.000Z,61.478,-149.7054,34.4,1.7,ml,Alaska
2014-03-13T16:53:36.900Z,37.5837,-118.9933,4,0.3,Md,California
2014-03-13T16:51:59.800Z,44.7407,-110.7723,8.3,0.9,Ml,Montana
2014-03-13T16:34:02.700Z,38.8075,-122.8223,2.5,0.7,Md,California
2014-03-13T16:24:13.450Z,36.048,-117.5848333,2.48,0.36,ml,California
2014-03-13T16:12:32.300Z,36.881,-97.984,5,2.5,ml,Oklahoma
2014-03-13T16:02:10.240Z,34.018,-117.2321667,16.1,1.09,ml,California
2014-03-13T15:46:02.270Z,33.9003333,-116.822,15.36,0.71,ml,California
2014-03-13T15:39:49.500Z,38.8403,-122.8382,2.5,0.6,Md,California
2014-03-13T15:37:07.400Z,38.8333,-122.7752,4.6,0.5,Md,California
2014-03-13T15:33:46.000Z,63.0257,-150.9271,124.3,1.5,ml,Alaska
2014-03-13T15:07:12.200Z,18.582,-64.9994,23,2.5,Md,U.S. Virgin Islands
2014-03-13T14:58:37.700Z,38.8215,-122.8457,2.2,0.8,Md,California
2014-03-13T14:56:34.300Z,44.8032,-110.8107,5.5,0.2,Md,Montana
2014-03-13T14:50:22.500Z,33.437,-116.4395,15.75,0.31,ml,California
2014-03-13T14:49:46.800Z,19.4047,-155.2815,2.1,1.9,Md,Hawaii
2014-03-13T14:43:22.600Z,41.8578,-112.695,4.3,2,Ml,Utah
2014-03-13T14:43:16.300Z,38.826,-122.8273,3,0.6,Md,California
2014-03-13T14:32:49.500Z,40.2428,-121.1715,4.5,1.9,Md,California
2014-03-13T14:19:38.400Z,38.7895,-122.7302,2.2,1.2,Md,California
2014-03-13T14:19:29.400Z,38.7917,-122.7282,2.3,0.6,Md,California
2014-03-13T14:18:51.780Z,33.1208333,-116.5875,10.49,1.39,ml,California
2014-03-13T14:17:44.720Z,-2.5149,140.06,36.45,4.1,mb,Indonesia
2014-03-13T14:15:36.700Z,44.4365,-121.996,0,1.8,Md,Oregon
2014-03-13T13:57:11.370Z,38.8116684,-122.8249969,2.25,0.46,md,California
2014-03-13T13:49:29.080Z,38.8116684,-122.8249969,2.35,1.36,md,California
2014-03-13T13:27:47.000Z,63.3941,-151.3993,0.2,1.8,ml,Alaska
2014-03-13T13:24:55.000Z,51.3669,-176.6488,43.1,3.1,ml,Alaska
2014-03-13T13:20:59.310Z,51.3615,-179.2745,37,5.5,mwb,Alaska
2014-03-13T13:06:22.800Z,38.8033,-122.4575,9.4,2.1,Md,California
2014-03-13T12:36:44.200Z,40.4085,-125.3858,15.1,2.8,Md,California
2014-03-13T12:30:29.370Z,34.0326667,-117.0981667,8.06,1.16,ml,California
2014-03-13T12:20:52.800Z,37.5177,-118.9098,12.1,0.6,Md,California
2014-03-13T11:59:43.060Z,33.2111667,-116.0716667,11.19,1.1,ml,California
2014-03-13T11:56:19.200Z,38.822834,-122.8450012,2.55,0.43,md,California
2014-03-13T11:52:05.500Z,44.7632,-111.1088,9.9,0.2,Md,Montana
2014-03-13T11:52:05.400Z,44.7682,-111.0985,11.1,0.2,Md,Montana
2014-03-13T11:29:28.000Z,38.8157,-122.8208,3.6,0.4,Md,California
2014-03-13T11:24:57.700Z,38.8147,-122.8198,3.7,1,Md,California
2014-03-13T11:02:50.700Z,36.0713333,-117.5755,6.39,1.11,ml,California
2014-03-13T11:01:27.000Z,36.6496,-89.5458,7.5,1.5,md,Missouri
2014-03-13T10:51:03.000Z,61.4169,-146.6439,28.6,2.2,ml,Alaska
2014-03-13T10:48:48.000Z,51.7379,-171.869,35.5,2.5,ml,Alaska
2014-03-13T10:43:42.700Z,48.869,-124.8047,13.5,1.7,Md,Canada
2014-03-13T10:43:21.040Z,35.8145,-116.8093333,5,0.95,ml,California
2014-03-13T09:59:39.070Z,36.124,-118.0536667,1.94,1.1,ml,California
2014-03-13T09:47:01.990Z,38.8235016,-122.8320007,2.8,1.23,md,California
2014-03-13T09:27:01.700Z,37.5227,-118.9075,12.4,0.6,Md,California
2014-03-13T09:22:55.000Z,63.5348,-147.2834,0.2,1.6,ml,Alaska
2014-03-13T09:19:17.000Z,53.8615,-164.1475,26.4,3.8,ml,Alaska
2014-03-13T09:15:31.000Z,63.4586,-148.9058,18.9,1.2,ml,Alaska
2014-03-13T09:11:01.233Z,39.5782,-119.0685,11.3326,2.24,ml,Nevada
2014-03-13T09:02:29.860Z,36.1068333,-118.0533333,2.39,2.02,ml,California
2014-03-13T08:50:32.000Z,59.7919,-152.9138,8.6,1.5,ml,Alaska
2014-03-13T08:43:40.800Z,46.3355,-122.327,17.5,0.2,Md,Washington
2014-03-13T08:28:33.000Z,36.1206667,-118.0843333,5.61,1.04,ml,California
2014-03-13T08:22:19.860Z,13.5865,-90.4244,64.85,4.3,mb,Guatemala
2014-03-13T08:21:41.455Z,36.6563,-116.0732,2.6075,0.05,ml,Nevada
2014-03-13T08:10:01.620Z,35.723,-118.0533333,8.76,1.16,ml,California
2014-03-13T08:09:25.000Z,62.29,-149.8131,15.9,1.6,ml,Alaska
2014-03-13T07:54:11.110Z,33.5088333,-116.4653333,10.17,0.67,ml,California
2014-03-13T07:49:36.560Z,36.1228333,-118.0536667,2.11,2,ml,California
2014-03-13T07:32:23.051Z,37.1505,-118.1664,0,1.63,ml,California
2014-03-13T07:29:13.330Z,38.793499,-122.7578354,1.71,0.88,md,California
2014-03-13T07:12:00.230Z,33.505,-116.461,9.86,0.62,ml,California
2014-03-13T07:11:59.060Z,33.5098333,-116.4636667,10.41,0.54,ml,California
2014-03-13T07:11:36.040Z,33.5116667,-116.466,9.55,0.52,ml,California
2014-03-13T07:08:40.000Z,59.7533,-153.3819,133.7,2.4,ml,Alaska
2014-03-13T07:00:23.100Z,38.8175,-122.8295,3.1,0.6,Md,California
2014-03-13T06:59:07.500Z,38.7872,-122.7628,1.9,0.9,Md,California
2014-03-13T06:51:50.700Z,38.851,-122.7952,0.2,1.3,Md,California
2014-03-13T06:38:41.720Z,34.0311667,-117.2328333,16.72,0.85,ml,California
2014-03-13T06:36:25.400Z,18.974,-65.3544,42,2.8,Md,Puerto Rico
2014-03-13T06:20:47.000Z,61.6151,-151.2538,74.4,2.1,ml,Alaska
2014-03-13T06:09:22.140Z,-23.112,-174.8758,35.13,5.2,mb,Tonga
2014-03-13T06:08:47.700Z,38.8185,-122.7648,2.9,0.6,Md,California
2014-03-13T06:05:05.800Z,38.8163,-122.7697,2.5,0.8,Md,California
2014-03-13T05:46:48.000Z,61.5868,-146.4915,14.8,2.2,ml,Alaska
2014-03-13T05:45:22.120Z,12.5894,-87.7289,76.56,4.6,mb,Nicaragua
2014-03-13T05:41:17.600Z,35.9762,-120.5357,6.6,1.8,Md,California
2014-03-13T05:18:37.000Z,62.919,-149.1255,80.3,1.2,ml,Alaska
2014-03-13T05:12:42.890Z,33.9388333,-120.204,2.04,2.7,ml,California
2014-03-13T05:05:45.300Z,18.7716,-64.911,33,2.5,Md,U.S. Virgin Islands
2014-03-13T04:50:46.320Z,38.7953333,-122.4543333,8.87,1.84,md,California
2014-03-13T04:48:35.700Z,37.6435,-118.9337,8,0.7,Md,California
2014-03-13T04:48:06.770Z,37.6406667,-118.9345,7.3,0.96,md,California
2014-03-13T04:47:04.650Z,36.106,-118.0541667,1.09,2.04,ml,California
2014-03-13T04:45:44.700Z,37.6407,-118.9465,3.1,1,Md,California
2014-03-13T04:45:26.760Z,36.1053333,-118.0556667,0.91,1.61,ml,California
2014-03-13T04:42:12.120Z,34.1198333,-118.4096667,2.84,1.26,ml,California
2014-03-13T04:41:20.990Z,36.123,-118.0548333,1.04,1.36,ml,California
2014-03-13T04:40:11.600Z,37.6368,-118.9135,8.4,0.3,Md,California
2014-03-13T04:31:25.300Z,38.7875,-122.7622,1.5,0.9,Md,California
2014-03-13T04:22:43.500Z,38.7852,-122.7402,0.1,1.7,Md,California
2014-03-13T04:22:39.600Z,38.7835,-122.7438,1.4,1.8,Md,California
2014-03-13T04:11:03.420Z,36.1235,-118.0811667,5.4,0.75,ml,California
2014-03-13T03:59:18.200Z,37.64,-119.0268,3.2,0.1,Md,California
2014-03-13T03:52:24.900Z,38.806,-122.7708,2.8,0.5,Md,California
2014-03-13T03:34:27.910Z,36.1191667,-118.0555,1.3,1.65,ml,California
2014-03-13T03:28:24.200Z,38.839,-122.7762,1.8,0.7,Md,California
2014-03-13T03:27:08.000Z,63.5301,-147.5415,9.6,1.5,ml,Alaska
2014-03-13T03:17:32.000Z,63.0265,-150.7593,114.5,1.4,ml,Alaska
2014-03-13T03:05:48.460Z,35.9621667,-117.3323333,6.1,1.89,ml,California
2014-03-13T03:05:24.230Z,35.9648333,-117.3291667,6.75,1.81,ml,California
2014-03-13T03:01:42.300Z,36.8285,-121.3497,7.3,0.9,Md,California
2014-03-13T02:54:22.000Z,61.5492,-146.4243,39.7,2.5,ml,Alaska
2014-03-13T02:53:02.130Z,36.1083333,-118.0548333,0.94,1.6,ml,California
2014-03-13T02:50:44.900Z,36.5724,-89.5968,7.5,1.5,md,Missouri
2014-03-13T02:40:08.200Z,37.1709,-118.1484,0,1.59,ml,California
2014-03-13T02:37:06.060Z,33.8843333,-116.8888333,15.54,0.67,ml,California
2014-03-13T02:26:29.530Z,36.1096667,-118.055,0.8,2.95,ml,California
2014-03-13T02:21:47.010Z,36.1055,-118.0505,0.06,0.46,ml,California
2014-03-13T02:20:13.500Z,36.1158333,-118.0511667,0.01,0.83,ml,California
2014-03-13T02:18:12.620Z,36.1083333,-118.0536667,1.16,2.12,ml,California
2014-03-13T02:16:19.740Z,36.1101667,-118.0525,2.03,2.04,ml,California
2014-03-13T02:14:18.780Z,36.1166667,-118.0521667,1.23,2.61,ml,California
2014-03-13T02:11:04.030Z,36.1116667,-118.055,0.21,4.39,mw,California
2014-03-13T02:10:39.300Z,37.6378,-118.9318,7.7,0.6,Md,California
2014-03-13T02:10:12.760Z,35.3731667,-118.4801667,9.29,1.34,ml,California
2014-03-13T02:04:04.200Z,38.7892,-122.7553,1.8,1.3,Md,California
2014-03-13T02:02:47.550Z,34.677,-120.8893333,12.96,2.82,ml,California
2014-03-13T01:59:53.000Z,63.5315,-147.5117,1.2,1.3,ml,Alaska
2014-03-13T01:51:09.200Z,38.8277,-122.8523,2.4,1.6,Md,California
2014-03-13T01:36:06.200Z,36.0445,-117.5798333,2.61,1.02,ml,California
